Time,DateTime,Electricity_used_by_heat_pump_kWh,COP,system_temp_supply_C,mean_radiation,mean_temp,spot_price
0,01-01-23 00:00,2.4800000000032,3.402985074627,38.17,0,4.2,0.01
60,01-01-23 01:00,0.0100000000020372,3.402985074627,32.225,0,4.1,0.001
120,01-01-23 02:00,0.00999999999476131,3.39138405132918,29.174,0,4,0.001
180,01-01-23 03:00,3.59000000000378,3.3342997970435,36.45,0,3.8,0
240,01-01-23 04:00,0.0100000000020372,3.33429979704279,31.741,0,3.8,0
300,01-01-23 05:00,3.14999999999417,3.41779611078381,32.785,0,3.4,-0.003
360,01-01-23 06:00,0,3.40236686390604,33.745,0,3.4,0
420,01-01-23 07:00,2.33000000000174,3.3775633293133,30.136,0,3.4,0
480,01-01-23 08:00,2.11000000000058,3.36037079953681,35.65,0.0026,3.4,0
540,01-01-23 09:00,0.150000000001455,3.31560838285864,30.973,0.0099,3.3,0.006
600,01-01-23 10:00,2.65000000000145,3.34869431643623,34.151,0.0202,3.1,0.001
660,01-01-23 11:00,0.00999999999476131,3.36212214682341,34.568,0.0176,2.9,0
720,01-01-23 12:00,3.15000000000145,3.34136062612864,30.045,0.0355,3,0
780,01-01-23 13:00,1.18000000000029,3.34302325581428,32.587,0.0193,3.2,0.006
840,01-01-23 14:00,0,3.3415082771306,36.144,0.0052,3.4,0.175
900,01-01-23 15:00,1.59999999999854,3.34584115071961,30.561,0,3.6,0.272
960,01-01-23 16:00,0.660000000003492,3.43137254902038,27.769,0,4,0.342
1020,01-01-23 17:00,0.659999999996216,3.4244517873242,35.186,0,4.9,0.413
1080,01-01-23 18:00,1.37000000000261,3.35980452046532,32.962,0,6.2,0.409
1140,01-01-23 19:00,2.43000000000029,3.37043908472446,28.515,0,6.9,0.366
1200,01-01-23 20:00,0.0100000000020372,3.37043908472446,36.592,0,7.1,0.335
1260,01-01-23 21:00,0.00999999999476131,3.37043908472522,34.833,0,6.8,0.342
1320,01-01-23 22:00,1.99000000000523,3.27868852459048,30.202,0.0001,6.5,0.26
1380,01-01-23 23:00,1.73999999999796,3.35463258785947,28.806,0.0001,6.6,0.431
1440,02-01-23 00:00,0.409999999996216,3.34279407127149,38.17,0,6.4,0.384
1500,02-01-23 01:00,0,3.62641122134898,32.225,0.0001,6.1,0.394
1560,02-01-23 02:00,1.40000000000145,3.65774003919116,29.174,0,6,0.328
1620,02-01-23 03:00,3.84000000000378,3.68650217706823,36.45,0,6,0.372
1680,02-01-23 04:00,0.00999999999476131,3.72529964366762,31.741,0,6.2,0.573
1740,02-01-23 05:00,2.91000000000349,3.73112229789783,32.785,0,6.6,0.781
1800,02-01-23 06:00,0.0100000000020372,3.68919360104484,33.745,0,6.6,1.046
1860,02-01-23 07:00,1.26999999999679,3.69905956112864,30.136,0,6.3,1.086
1920,02-01-23 08:00,2.55000000000291,3.67372353673722,35.65,0.0029,5.7,1.094
1980,02-01-23 09:00,0,3.69876707764091,30.973,0.014,5.5,1.083
2040,02-01-23 10:00,2.58000000000174,3.72996300863112,34.151,0.0256,5.7,1.066
2100,02-01-23 11:00,0.00999999999476131,3.69127516778599,34.568,0.0211,5.7,1.074
2160,02-01-23 12:00,1.36000000000058,3.65971107544161,30.045,0.0128,5.6,1.069
2220,02-01-23 13:00,2.34000000000378,3.72445616348007,32.587,0.0094,5.6,1.102
2280,02-01-23 14:00,0.00999999999476131,3.73671580390768,36.144,0.0014,5.5,1.155
2340,02-01-23 15:00,0.0100000000020372,3.73543522960861,30.561,0,5.6,1.211
2400,02-01-23 16:00,0.860000000000582,3.65682137834004,27.769,0,5.5,1.264
2460,02-01-23 17:00,2.51999999999679,3.59735973597394,35.186,0,5.6,1.299
2520,02-01-23 18:00,0.0100000000020372,3.60876897133177,32.962,0.0001,5.5,1.223
2580,02-01-23 19:00,0.330000000001746,3.70499825235905,28.515,0,5.2,1.138
2640,02-01-23 20:00,2.13999999999941,3.74293785310719,36.592,0,4.5,1.054
2700,02-01-23 21:00,1.79499999999825,3.68709516691596,34.833,0,3.5,1.003
2760,02-01-23 22:00,0.625,3.7109375,30.202,0,2.3,0.924
2820,02-01-23 23:00,1.45000000000436,3.7442014579191,28.806,0,2,0.967
2880,03-01-23 00:00,0.610000000000582,3.68330464715968,38.17,0,2.2,0.892
2940,03-01-23 01:00,1.15999999999621,3.69127516778462,32.225,0,2.2,0.883
3000,03-01-23 02:00,2.65000000000145,3.72881355932116,29.174,0,2,0.855
3060,03-01-23 03:00,0.0100000000020372,3.70251126851157,36.45,0,1.7,0.845
3120,03-01-23 04:00,1.8199999999997,3.71900826446259,31.741,0,1.4,0.865
3180,03-01-23 05:00,2.95999999999912,3.68865270396945,32.785,0,1.4,1.033
3240,03-01-23 06:00,1.97000000000116,3.70370370370297,33.745,0,2.1,1.189
3300,03-01-23 07:00,1.45999999999912,3.69230769230718,30.136,0.0011,2.2,1.258
3360,03-01-23 08:00,1.40999999999621,3.67647058823594,35.65,0.0122,1.6,1.273
3420,03-01-23 09:00,1.72000000000116,3.70952530650728,30.973,0.0338,2,1.254
3480,03-01-23 10:00,2.48999999999796,3.64431486880513,34.151,0.0602,2.6,1.26
3540,03-01-23 11:00,2.22000000000116,3.62404242781488,34.568,0.0698,3.1,1.223
3600,03-01-23 12:00,0,3.62511052166277,30.045,0.0636,3.4,1.197
3660,03-01-23 13:00,0.0100000000020372,3.65254757519975,32.587,0.0581,4.3,1.213
3720,03-01-23 14:00,0.260000000002037,3.60655737704986,36.144,0.0072,3.8,1.247
3780,03-01-23 15:00,3.25,3.58624777711866,30.561,0,4,1.239
3840,03-01-23 16:00,0.00999999999476131,3.58624777711943,27.769,0.0001,4.1,1.27
3900,03-01-23 17:00,0.0100000000020372,3.61812100942563,35.186,0,3.5,1.256
3960,03-01-23 18:00,0.0100000000020372,3.58788676760931,32.962,0,3.7,1.197
4020,03-01-23 19:00,1.54000000000087,3.57254779066054,28.515,0,3.3,1.113
4080,03-01-23 20:00,2.23999999999796,3.60733293908933,36.592,0,3.2,0.974
4140,03-01-23 21:00,0.0100000000020372,3.56579362574962,34.833,0,3.3,0.85
4200,03-01-23 22:00,0,3.61264425489224,30.202,0,3.7,0.697
4260,03-01-23 23:00,2.61000000000058,3.6072772898362,28.806,0,4.4,0.602
4320,04-01-23 00:00,1.23999999999796,3.56804546889819,37.668,0,3.8,0.526
4380,04-01-23 01:00,1.47999999999592,3.68776889981648,38.107,0,4.3,0.297
4440,04-01-23 02:00,3.4800000000032,3.70051635111904,31.381,0,4.2,0.065
4500,04-01-23 03:00,0.610000000000582,3.68677635588066,33.574,0,4.4,0.006
4560,04-01-23 04:00,4.61000000000058,3.63442009620548,34.538,0,4.7,0.082
4620,04-01-23 05:00,1.20999999999912,3.61314860092358,30.628,0,5,0.454
4680,04-01-23 06:00,2.37000000000261,3.64439536167846,36.825,0,5.1,0.589
4740,04-01-23 07:00,1.45999999999912,3.61243349201947,32.462,0,5.2,0.626
4800,04-01-23 08:00,1.15999999999621,3.64303868963643,36.361,0.0024,5.4,0.62
4860,04-01-23 09:00,3.16999999999825,3.63196125908002,31.728,0.0087,5.6,0.521
4920,04-01-23 10:00,0.0100000000020372,3.6097010716307,37.017,0.0156,5.7,0.593
4980,04-01-23 11:00,0.0100000000020372,3.6688902365069,31.586,0.022,6,0.602
5040,04-01-23 12:00,0,3.67360208062393,37.569,0.0214,6.8,0.593
5100,04-01-23 13:00,3.8399999999965,3.6416184971093,33.567,0.0095,7.6,0.597
5160,04-01-23 14:00,0.220000000001164,3.64837690318844,30.992,0.0022,7.9,0.593
5220,04-01-23 15:00,0.0100000000020372,3.6458333333331,28.428,0,8.2,0.601
5280,04-01-23 16:00,0,3.67294793995562,34.673,0,8,0.641
5340,04-01-23 17:00,0.0100000000020372,3.67294793995477,38.152,0,7.7,0.538
5400,04-01-23 18:00,2.61000000000058,3.62724859923345,33.824,0,7.4,0.495
5460,04-01-23 19:00,1.38999999999941,3.65542646642154,30.901,0,7.1,0.321
5520,04-01-23 20:00,0.00999999999476131,3.67298578199158,28.933,0,7.2,0.232
5580,04-01-23 21:00,0,3.64847715736084,35.156,0,6.3,0.26
5640,04-01-23 22:00,2.33000000000174,3.66430260047284,33.651,0,4.8,0.068
5700,04-01-23 23:00,1.4800000000032,3.62400906002228,28.044,0,4,0.001
5760,05-01-23 00:00,1.86999999999534,3.643724696357,32.764,0,2.6,0.001
5820,05-01-23 01:00,0.560000000004947,3.68731563421771,35.494,0,2.2,0.001
5880,05-01-23 02:00,0.00999999999476131,3.60777058279294,29.645,0,1.9,0.001
5940,05-01-23 03:00,1.51000000000203,3.61129349967156,36.784,0,1.9,0.017
6000,05-01-23 04:00,2.69000000000232,3.59557467731983,30.337,0,1.9,0.075
6060,05-01-23 05:00,0.0100000000020372,3.65068002863212,36.074,0,1.6,0.454
6120,05-01-23 06:00,2.97999999999592,3.63513968360798,34.137,0,1.7,0.648
6180,05-01-23 07:00,0,3.62106803218684,32.261,0,1.6,0.713
6240,05-01-23 08:00,3.0699999999997,3.66148531951659,35.162,0.0069,1.7,0.934
6300,05-01-23 09:00,1.25,3.61570247933838,30.698,0.0263,1.6,0.981
6360,05-01-23 10:00,1.62999999999738,3.67272727272673,36.749,0.0418,1.6,1.064
6420,05-01-23 11:00,1.57000000000698,3.68203716448613,32.774,0.0424,1.6,1.048
6480,05-01-23 12:00,1.3599999999933,3.6172311739559,30.546,0.0512,1.8,1.06
6540,05-01-23 13:00,1.49500000000261,3.79250901112632,28.824,0.0332,1.6,1.123
6600,05-01-23 14:00,1.49500000000261,3.65358592692781,32.547,0.0048,1.2,1.186
6660,05-01-23 15:00,0,3.64689843217401,38.487,0,1.1,1.285
6720,05-01-23 16:00,3.47999999999592,3.68790003047906,34.397,0,1,1.448
6780,05-01-23 17:00,0.420000000005529,3.67138128197419,31.265,0,1.1,1.448
6840,05-01-23 18:00,4.17999999999301,3.68983957219342,28.897,0,1.4,1.324
6900,05-01-23 19:00,1.01000000000203,3.71508379888262,28.025,0,1.7,1.22
6960,05-01-23 20:00,0.599999999998544,3.71322479291674,37.262,0,1.5,1.13
7020,05-01-23 21:00,2.20000000000436,3.70967741935378,30.734,0,1.9,1.076
7080,05-01-23 22:00,0,3.70967741935378,27.567,0,2.1,0.945
7140,05-01-23 23:00,3.5,3.67474589523054,32.421,0,2.3,0.797
7200,06-01-23 00:00,0.510000000002037,3.71657754010727,33.262,0,2.3,0.752
7260,06-01-23 01:00,0.00999999999476131,3.68598761958368,30.453,0,2.3,0.719
7320,06-01-23 02:00,3.41999999999825,3.69791666666731,36.915,0,2.4,0.612
7380,06-01-23 03:00,1.19000000000232,3.68873168266805,32.72,0,2.4,0.609
7440,06-01-23 04:00,2.61000000000058,3.6873156342177,29.933,0,2.2,0.625
7500,06-01-23 05:00,1.20999999999912,3.69897959183745,36.554,0,2,0.723
7560,06-01-23 06:00,2.79000000000087,3.71605526441229,31.752,0,1.8,0.792
7620,06-01-23 07:00,0.949999999997089,3.70463078848596,35.203,0,2,0.898
7680,06-01-23 08:00,3.7100000000064,3.68758589097578,33.488,0.0029,2,0.869
7740,06-01-23 09:00,1.5899999999965,3.65101944049301,31.861,0.0084,2.3,0.839
7800,06-01-23 10:00,0.62999999999738,3.68142444658394,36.13,0.0123,3,0.843
7860,06-01-23 11:00,2.35000000000582,3.66603595080366,31.774,0.0263,3.8,0.855
7920,06-01-23 12:00,0.00999999999476131,3.65913555992199,36.857,0.0373,4.5,0.816
7980,06-01-23 13:00,2.70999999999912,3.70810553838823,30.746,0.0275,5.3,0.89
8040,06-01-23 14:00,0.210000000006402,3.57974745617233,36.374,0.0092,5.6,0.936
8100,06-01-23 15:00,0.0699999999997089,3.7093495934959,32.402,0.0002,5.6,1.038
8160,06-01-23 16:00,2.48999999999796,3.72759856630885,34.605,0.0001,5.7,1.154
8220,06-01-23 17:00,0.0100000000020372,3.6998436685772,34.347,0.0001,5.8,1.116
8280,06-01-23 18:00,2.54000000000087,3.7283950617283,34.295,0.0001,5.9,1.087
8340,06-01-23 19:00,0.00999999999476131,3.71593724194857,35.633,0.0001,5.9,1.034
8400,06-01-23 20:00,0.959999999999126,3.74862183020968,30.429,0.0001,6.1,0.98
8460,06-01-23 21:00,1.5699999999997,3.73154362416077,37.555,0.0001,6,0.966
8520,06-01-23 22:00,0.0100000000020372,3.73645179692002,31.825,0,6,0.902
8580,06-01-23 23:00,1.41000000000349,3.75651220180979,32.711,0.0001,6.1,0.723
8640,07-01-23 00:00,1.04000000000087,3.76359894148778,36.429,0.0001,5.9,0.732
8700,07-01-23 01:00,0.569999999999709,3.78632227766319,29.884,0,5.9,0.714
8760,07-01-23 02:00,3.57999999999447,3.74601487778941,33.965,0.0001,5.6,0.654
8820,07-01-23 03:00,0.450000000004365,3.74963945774454,34.266,0,5.1,0.617
8880,07-01-23 04:00,2.36999999999534,3.76569037656933,33.16,0,5.1,0.622
8940,07-01-23 05:00,0.0100000000020372,3.75939849624103,35.125,0,5.3,0.675
9000,07-01-23 06:00,1.73999999999796,3.75962107756068,32.617,0,5.4,0.768
9060,07-01-23 07:00,1.95999999999912,3.73292867981795,35.774,0.0002,5.7,0.832
9120,07-01-23 08:00,0.0100000000020372,3.74882849109644,32.177,0.0103,5.9,0.833
9180,07-01-23 09:00,2.34000000000378,3.78590078329011,36.642,0.04,5.8,0.744
9240,07-01-23 10:00,0.00999999999476131,3.81968341362768,30.912,0.0431,6,0.657
9300,07-01-23 11:00,0.0400000000008731,3.79346680716518,37.653,0.0232,6.1,0.654
9360,07-01-23 12:00,2.25,3.77158970743828,32.41,0.0115,6.2,0.699
9420,07-01-23 13:00,1.08000000000174,3.73641304347771,33.911,0.0073,6.3,0.662
9480,07-01-23 14:00,0.0100000000020372,3.73971578159992,35.363,0.0013,6.5,0.636
9540,07-01-23 15:00,0.889999999999417,3.75638220277251,30.374,0,6.8,0.7
9600,07-01-23 16:00,2.88999999999941,3.73677248677249,37.151,0,7.1,0.72
9660,07-01-23 17:00,0.0100000000020372,3.71037463976821,32.932,0,7.1,0.74
